"PROD_EST","COBERTURA","ANIO","ID_MES","MARCA","MODELO","TIPO","SEGMENTO","ORIGEN","ID_PAIS_ORIGEN","UNI_VEH","ESTATUS"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","JAC","Sei2","Camiones ligeros","SUV's","NACIONAL",1,32,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","JAC","Sei4 Pro","Camiones ligeros","SUV's","NACIONAL",1,5,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","JAC","SEI7 PRO","Camiones ligeros","SUV's","NACIONAL",1,1,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","JAC","SUNRAY","Camiones ligeros","Minivans","NACIONAL",1,150,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","JAC","Sunray City","Camiones ligeros","Minivans","NACIONAL",1,62,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","JAC","Traveler","Automóviles","Compactos","NACIONAL",1,16,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","JAC","X 200","Camiones ligeros","Pick Ups","NACIONAL",1,26,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","JAC","X350","Camiones ligeros","Pick Ups","NACIONAL",1,76,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Jetour Soueast","Dashing","Camiones ligeros","SUV's","IMPORTADO",43,131,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Jetour Soueast","S06 i-DM","Camiones ligeros","SUV's","IMPORTADO",43,19,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Jetour Soueast","S07","Camiones ligeros","SUV's","IMPORTADO",43,12,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Jetour Soueast","S09","Camiones ligeros","SUV's","IMPORTADO",43,4,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Jetour Soueast","T1","Camiones ligeros","SUV's","IMPORTADO",43,48,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Jetour Soueast","T1 i-DM","Camiones ligeros","SUV's","IMPORTADO",43,44,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Jetour Soueast","T2","Camiones ligeros","SUV's","IMPORTADO",43,90,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Jetour Soueast","T2 i-DM","Camiones ligeros","SUV's","IMPORTADO",43,101,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Jetour Soueast","X70","Camiones ligeros","SUV's","IMPORTADO",43,6,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","KIA","EV6","Camiones ligeros","SUV's","IMPORTADO",48,3,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","KIA","KIA K3 Hatchback","Automóviles","Subcompactos","NACIONAL",1,728,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","KIA","KIA K3 Sedán","Automóviles","Subcompactos","NACIONAL",1,4143,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","KIA","KIA Niro","Camiones ligeros","SUV's","IMPORTADO",48,54,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","KIA","K4 Hatchback","Automóviles","Compactos","NACIONAL",1,163,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","KIA","K4 Sedán","Automóviles","Compactos","NACIONAL",1,962,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","KIA","Seltos-","Camiones ligeros","SUV's","IMPORTADO",43,1427,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","KIA","Sonet","Camiones ligeros","SUV's","IMPORTADO",43,1087,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","KIA","Sorento","Camiones ligeros","SUV's","IMPORTADO",66,108,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","KIA","SPORTAGE","Camiones ligeros","SUV's","IMPORTADO",48,306,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","KIA","Sportage HEV","Camiones ligeros","SUV's","IMPORTADO",48,211,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","KIA","Telluride","Camiones ligeros","SUV's","IMPORTADO",66,10,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Land Rover","Defender","Camiones ligeros","SUV's","IMPORTADO",181,74,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Land Rover","Discovery","Automóviles","De Lujo","IMPORTADO",181,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Land Rover","Discovery Sport","Automóviles","De Lujo","IMPORTADO",181,6,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Land Rover","Range Rover","Automóviles","De Lujo","IMPORTADO",181,17,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Land Rover","Range Rover Evoque","Automóviles","De Lujo","IMPORTADO",181,32,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Land Rover","Range Rover Sport","Camiones ligeros","SUV's","IMPORTADO",181,24,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Land Rover","Range Rover Velar","Automóviles","De Lujo","IMPORTADO",181,17,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Lexus","ES","Automóviles","De Lujo","IMPORTADO",66,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Lexus","GX","Camiones ligeros","SUV's","IMPORTADO",126,23,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Lexus","IS","Automóviles","De Lujo","IMPORTADO",126,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Lexus","LC","Automóviles","De Lujo","IMPORTADO",126,2,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Lexus","LS","Automóviles","De Lujo","IMPORTADO",126,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Lexus","LX","Camiones ligeros","SUV's","IMPORTADO",126,14,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Lexus","NX","Camiones ligeros","SUV's","IMPORTADO",40,96,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Lexus","RX","Camiones ligeros","SUV's","IMPORTADO",40,61,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Lexus","TX","Camiones ligeros","SUV's","IMPORTADO",66,18,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Lexus","UX","Camiones ligeros","SUV's","IMPORTADO",126,28,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Lincoln","AVIATOR","Camiones ligeros","SUV's","IMPORTADO",66,5,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Lincoln","Corsair","Camiones ligeros","SUV's","IMPORTADO",40,48,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Lincoln","NAUTILUS","Automóviles","De Lujo","IMPORTADO",66,66,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Lincoln","Navigator","Camiones ligeros","Minivans","IMPORTADO",66,52,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Lynk&Co","01","Automóviles","De Lujo","IMPORTADO",43,13,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Lynk&Co","02","Automóviles","De Lujo","IMPORTADO",43,1,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Lynk&Co","08","Automóviles","De Lujo","IMPORTADO",43,93,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Lynk&Co","09","Automóviles","De Lujo","IMPORTADO",43,8,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mazda","BT-50","Camiones ligeros","Pick Ups","IMPORTADO",214,271,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mazda","CX-3","Camiones ligeros","SUV's","IMPORTADO",126,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mazda","CX-3","Camiones ligeros","SUV's","NACIONAL",1,354,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mazda","CX-30","Camiones ligeros","SUV's","NACIONAL",1,1675,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mazda","CX-5","Camiones ligeros","SUV's","IMPORTADO",126,1358,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mazda","CX-50","Camiones ligeros","SUV's","IMPORTADO",66,132,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mazda","Cx-7","Camiones ligeros","SUV's","IMPORTADO",126,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mazda","CX-70","Camiones ligeros","SUV's","IMPORTADO",126,26,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mazda","CX-9","Camiones ligeros","SUV's","IMPORTADO",126,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mazda","CX-90","Camiones ligeros","SUV's","IMPORTADO",126,142,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mazda","Mazda 2","Automóviles","Subcompactos","IMPORTADO",126,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mazda","Mazda 2 Hatchback","Automóviles","Subcompactos","NACIONAL",1,532,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mazda","Mazda 2 Sedán","Automóviles","Subcompactos","NACIONAL",1,1667,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mazda","Mazda 3 Hatchback","Automóviles","Compactos","IMPORTADO",126,506,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mazda","Mazda 3 Hatchback","Automóviles","Compactos","NACIONAL",1,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mazda","Mazda 3 Sedán","Automóviles","Compactos","IMPORTADO",126,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mazda","Mazda 3 Sedán-","Automóviles","Compactos","NACIONAL",1,1608,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mazda","Mazda 5","Automóviles","Compactos","IMPORTADO",126,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mazda","Mazda 6","Automóviles","De Lujo","IMPORTADO",126,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mazda","Mx-5","Automóviles","Deportivos","IMPORTADO",126,50,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","AMG GT","Automóviles","De Lujo","IMPORTADO",4,3,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","CLA","Automóviles","De Lujo","IMPORTADO",94,36,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","Clase A hatchback","Automóviles","De Lujo","IMPORTADO",4,13,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","Clase A Sedan","Automóviles","De Lujo","IMPORTADO",4,10,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","Clase C coupe","Automóviles","De Lujo","IMPORTADO",4,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","Clase C Sedan","Automóviles","De Lujo","IMPORTADO",4,30,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","Clase E coupe","Automóviles","De Lujo","IMPORTADO",4,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","Clase E sedan","Automóviles","De Lujo","IMPORTADO",4,21,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","Clase G","Camiones ligeros","SUV's","IMPORTADO",17,25,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","Clase GLE","Camiones ligeros","SUV's","IMPORTADO",66,154,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","Clase GLS","Camiones ligeros","SUV's","IMPORTADO",66,19,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","Clase S coupe","Automóviles","De Lujo","IMPORTADO",4,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","Clase S sedan","Automóviles","De Lujo","IMPORTADO",4,6,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","Clase SL","Automóviles","De Lujo","IMPORTADO",4,6,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","Clase V","Camiones ligeros","SUV's","IMPORTADO",64,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","CLE","Automóviles","De Lujo","IMPORTADO",4,10,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","CLS","Automóviles","De Lujo","IMPORTADO",4,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","EQA","Camiones ligeros","SUV's","IMPORTADO",4,2,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","EQB","Camiones ligeros","SUV's","IMPORTADO",94,2,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","EQC","Camiones ligeros","SUV's","IMPORTADO",4,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","EQE","Automóviles","De Lujo","IMPORTADO",4,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","EQE SUV","Camiones ligeros","SUV's","IMPORTADO",66,2,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","EQS","Automóviles","De Lujo","IMPORTADO",4,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","EQS SUV","Camiones ligeros","SUV's","IMPORTADO",66,2,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","GLA","Camiones ligeros","SUV's","IMPORTADO",4,26,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","GLB","Camiones ligeros","SUV's","NACIONAL",1,39,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","GLC","Camiones ligeros","SUV's","IMPORTADO",4,150,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","SLC","Automóviles","De Lujo","IMPORTADO",4,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","Sprinter","Camiones ligeros","SUV's","IMPORTADO",4,88,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mercedes Benz","Vito","Camiones ligeros","SUV's","IMPORTADO",64,2,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","MG Motor","CYBERSTER","Automóviles","Deportivos","IMPORTADO",43,4,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","MG Motor","eHS","Camiones ligeros","SUV's","IMPORTADO",43,1,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","MG Motor","GT","Automóviles","Compactos","IMPORTADO",43,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","MG Motor","HS","Camiones ligeros","SUV's","IMPORTADO",43,54,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","MG Motor","HS PHEV","Camiones ligeros","SUV's","IMPORTADO",43,7,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","MG Motor","HSHEV","Camiones ligeros","SUV's","IMPORTADO",43,46,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","MG Motor","IMLS7","Camiones ligeros","SUV's","IMPORTADO",43,10,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","MG Motor","MG One","Camiones ligeros","SUV's","IMPORTADO",43,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","MG Motor","MG3","Automóviles","Subcompactos","IMPORTADO",43,902,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","MG Motor","MG3HEV","Automóviles","Subcompactos","IMPORTADO",43,82,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","MG Motor","MG4","Automóviles","Subcompactos","IMPORTADO",43,19,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","MG Motor","MG5","Automóviles","Compactos","IMPORTADO",43,1094,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","MG Motor","MG7","Automóviles","De Lujo","IMPORTADO",43,21,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","MG Motor","RX5","Camiones ligeros","SUV's","IMPORTADO",43,205,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","MG Motor","RX8","Camiones ligeros","SUV's","IMPORTADO",43,2,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","MG Motor","RX9","Camiones ligeros","SUV's","IMPORTADO",43,36,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","MG Motor","ZS","Camiones ligeros","SUV's","IMPORTADO",43,608,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","MG Motor","ZSEV","Camiones ligeros","SUV's","IMPORTADO",43,1,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","MG Motor","ZSHEV","Camiones ligeros","SUV's","IMPORTADO",43,62,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mini","MINI Aceman","Automóviles","De Lujo","IMPORTADO",43,37,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mini","MINI CONVERTIBLE","Automóviles","De Lujo","IMPORTADO",181,13,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mini","MINI COUNTRYMAN","Camiones ligeros","SUV's","IMPORTADO",181,78,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mini","MINI Countryman E","Automóviles","De Lujo","IMPORTADO",4,18,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mini","MINI E","Automóviles","De Lujo","IMPORTADO",43,42,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mini","MINI 3 PTAS","Automóviles","De Lujo","IMPORTADO",181,41,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mini","MINI 5 PTAS","Automóviles","De Lujo","IMPORTADO",181,23,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mitsubishi","L200","Camiones ligeros","Pick Ups","IMPORTADO",214,964,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mitsubishi","Mirage G4","Automóviles","Subcompactos","IMPORTADO",214,246,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mitsubishi","Montero Sport","Camiones ligeros","SUV's","IMPORTADO",214,14,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mitsubishi","Outlander","Camiones ligeros","SUV's","IMPORTADO",126,255,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mitsubishi","Outlander PHEV","Camiones ligeros","SUV's","IMPORTADO",126,28,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2026,"02","Mitsubishi","Outlander Sport","Camiones ligeros","SUV's","IMPORTADO",96,480,"Cifras Revisadas"
