"PROD_EST","COBERTURA","ANIO","ID_MES","MARCA","MODELO","TIPO","SEGMENTO","ORIGEN","ID_PAIS_ORIGEN","UNI_VEH","ESTATUS"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"03","Volvo","XC90 II","Camiones ligeros","SUV's","IMPORTADO",209,31,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Acura","ADX","Camiones ligeros","SUV's","NACIONAL",1,20,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Acura","INTEGRA","Automóviles","De Lujo","IMPORTADO",66,3,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Acura","Mdx","Camiones ligeros","SUV's","IMPORTADO",66,8,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Acura","NSX","Automóviles","Deportivos","IMPORTADO",66,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Acura","Rdx","Camiones ligeros","SUV's","IMPORTADO",66,15,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Acura","TLX","Automóviles","De Lujo","IMPORTADO",66,2,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Alfa Romeo","Giulia","Automóviles","De Lujo","IMPORTADO",124,3,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Alfa Romeo","Stelvio","Automóviles","De Lujo","IMPORTADO",124,2,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Alfa Romeo","TONALE","Camiones ligeros","SUV's","IMPORTADO",124,6,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Audi","A1*","Automóviles","De Lujo","IMPORTADO",64,38,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Audi","A3-","Automóviles","De Lujo","IMPORTADO",4,109,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Audi","A4","Automóviles","De Lujo","IMPORTADO",4,5,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Audi","A5 Coupe","Automóviles","De Lujo","IMPORTADO",4,6,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Audi","A5 Sportback","Automóviles","Deportivos","IMPORTADO",4,28,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Audi","A6","Automóviles","De Lujo","IMPORTADO",4,8,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Audi","A7","Automóviles","De Lujo","IMPORTADO",4,2,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Audi","e-tron","Camiones ligeros","SUV's","IMPORTADO",23,5,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Audi","Q 3","Camiones ligeros","SUV's","IMPORTADO",94,91,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Audi","Q2","Automóviles","De Lujo","IMPORTADO",62,24,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Audi","Q3 SB","Camiones ligeros","SUV's","IMPORTADO",94,160,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Audi","Q5","Camiones ligeros","SUV's","NACIONAL",1,103,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Audi","Q6 etron","Automóviles","De Lujo","IMPORTADO",4,17,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Audi","Q7","Camiones ligeros","SUV's","IMPORTADO",4,21,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Audi","Q8","Camiones ligeros","SUV's","IMPORTADO",4,33,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Auteco","D2S 150","Automóviles","Subcompactos","IMPORTADO",43,5,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Auteco","RICH 6 EV","Camiones ligeros","Pick Ups","IMPORTADO",43,6,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Bentley","Bentayga","Automóviles","De Lujo","IMPORTADO",181,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Bentley","Continental","Automóviles","De Lujo","IMPORTADO",181,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Bentley","Flying Spur","Automóviles","De Lujo","IMPORTADO",181,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Bentley","Mulsanne","Automóviles","De Lujo","IMPORTADO",181,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","BMW","iX","Camiones ligeros","SUV's","IMPORTADO",4,8,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","BMW","iX1","Automóviles","De Lujo","IMPORTADO",4,9,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","BMW","iX2","Camiones ligeros","SUV's","IMPORTADO",4,20,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","BMW","iX3","Camiones ligeros","SUV's","IMPORTADO",43,5,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","BMW","i4","Automóviles","De Lujo","IMPORTADO",4,10,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","BMW","i5","Automóviles","De Lujo","IMPORTADO",4,11,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","BMW","i7","Automóviles","De Lujo","IMPORTADO",4,2,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","BMW","Serie 1 Hatch","Automóviles","De Lujo","IMPORTADO",4,75,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","BMW","Serie 2","Automóviles","De Lujo","IMPORTADO",4,120,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","BMW","Serie 3","Automóviles","De Lujo","IMPORTADO",4,56,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","BMW","Serie 4","Automóviles","De Lujo","IMPORTADO",4,38,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","BMW","Serie 5","Automóviles","De Lujo","IMPORTADO",4,11,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","BMW","Serie 7","Automóviles","De Lujo","IMPORTADO",4,6,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","BMW","XM","Automóviles","De Lujo","IMPORTADO",66,6,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","BMW","X1","Camiones ligeros","SUV's","IMPORTADO",4,131,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","BMW","X2","Camiones ligeros","SUV's","IMPORTADO",4,64,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","BMW","X3","Camiones ligeros","SUV's","IMPORTADO",66,84,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","BMW","X4","Camiones ligeros","SUV's","IMPORTADO",66,98,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","BMW","X5","Camiones ligeros","SUV's","IMPORTADO",66,139,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","BMW","X6","Camiones ligeros","SUV's","IMPORTADO",66,96,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","BMW","X7","Camiones ligeros","SUV's","IMPORTADO",66,30,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","BMW","Z4-","Automóviles","De Lujo","IMPORTADO",4,2,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Changan","ALSVIN","Automóviles","Subcompactos","IMPORTADO",43,273,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Changan","CS35 PLUS","Camiones ligeros","SUV's","IMPORTADO",43,213,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Changan","CS55 PLUS","Camiones ligeros","SUV's","IMPORTADO",43,95,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Changan","DEEPAL S07 BEV","Camiones ligeros","SUV's","IMPORTADO",43,5,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Changan","DEEPAL S07 REEV","Camiones ligeros","SUV's","IMPORTADO",43,31,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Changan","HONOR S","Camiones ligeros","Minivans","IMPORTADO",43,171,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Changan","HUNTER CHASIS","Camiones ligeros","Pick Ups","IMPORTADO",43,7,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Changan","HUNTER PLUS","Camiones ligeros","Pick Ups","IMPORTADO",43,67,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Changan","HUNTER WORK","Camiones ligeros","Pick Ups","IMPORTADO",43,5,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Changan","NEW STAR TRUCK","Camiones ligeros","Pick Ups","IMPORTADO",43,140,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Changan","UNI-K","Camiones ligeros","SUV's","IMPORTADO",43,35,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Chrysler","Attitude","Automóviles","Subcompactos","IMPORTADO",214,17,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Chrysler","Challenger","Automóviles","Deportivos","IMPORTADO",40,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Chrysler","Charger","Automóviles","De Lujo","IMPORTADO",40,3,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Chrysler","Commander","Camiones ligeros","SUV's","IMPORTADO",31,165,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Chrysler","Crew Cab-","Camiones ligeros","Pick Ups","NACIONAL",1,195,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Chrysler","Durango","Camiones ligeros","SUV's","IMPORTADO",66,17,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Chrysler","Grand Cherokee","Camiones ligeros","SUV's","IMPORTADO",66,201,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Chrysler","Jeep Compass","Camiones ligeros","SUV's","IMPORTADO",66,158,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Chrysler","Jeep Compass-","Camiones ligeros","SUV's","NACIONAL",1,50,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Chrysler","Journey","Camiones ligeros","SUV's","IMPORTADO",43,315,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Chrysler","JT ","Camiones ligeros","Pick Ups","IMPORTADO",66,123,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Chrysler","Nuevo Attitude","Automóviles","Compactos","IMPORTADO",43,446,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Chrysler","Promaster","Camiones ligeros","SUV's","NACIONAL",1,36,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Chrysler","RAM DS","Camiones ligeros","Pick Ups","IMPORTADO",66,227,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Chrysler","RAM 1200","Camiones ligeros","Pick Ups","NACIONAL",1,950,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Chrysler","RAM 4000","Camiones ligeros","Pick Ups","NACIONAL",1,64,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Chrysler","RAM 700","Camiones ligeros","Pick Ups","IMPORTADO",31,1107,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Chrysler","Renegade","Camiones ligeros","SUV's","IMPORTADO",31,212,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Chrysler","Wagoneer","Camiones ligeros","SUV's","IMPORTADO",66,24,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Chrysler","Wrangler","Camiones ligeros","SUV's","IMPORTADO",66,218,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Fiat","Argo","Automóviles","Subcompactos","IMPORTADO",31,89,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Fiat","FASTBACK","Camiones ligeros","SUV's","IMPORTADO",31,73,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Fiat","Mobi","Automóviles","Subcompactos","IMPORTADO",31,88,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Fiat","Pulse","Camiones ligeros","SUV's","IMPORTADO",31,137,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Ford Motor","Bronco","Camiones ligeros","SUV's","IMPORTADO",66,111,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Ford Motor","Bronco Sport","Camiones ligeros","SUV's","NACIONAL",1,284,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Ford Motor","Escape HEV","Camiones ligeros","SUV's","IMPORTADO",66,111,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Ford Motor","Expedition","Camiones ligeros","Minivans","IMPORTADO",66,53,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Ford Motor","Explorer","Camiones ligeros","SUV's","IMPORTADO",66,206,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Ford Motor","F 250 Super Duty","Camiones ligeros","Pick Ups","IMPORTADO",66,45,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Ford Motor","F-350","Camiones ligeros","Pick Ups","IMPORTADO",66,242,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Ford Motor","F-450","Camiones ligeros","Pick Ups","IMPORTADO",66,84,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Ford Motor","F-550","Camiones ligeros","Pick Ups","IMPORTADO",66,54,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Ford Motor","Lobo Regular Cab","Camiones ligeros","Pick Ups","IMPORTADO",66,300,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Ford Motor","Maverick","Camiones ligeros","Pick Ups","NACIONAL",1,170,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Ford Motor","Mustang","Automóviles","Deportivos","IMPORTADO",66,105,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Ford Motor","Mustang Mach-E","Camiones ligeros","SUV's","NACIONAL",1,37,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Ford Motor","New F150 / F-150","Camiones ligeros","Pick Ups","IMPORTADO",66,376,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Ford Motor","Ranger","Camiones ligeros","Pick Ups","IMPORTADO",12,557,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Ford Motor","Territory","Camiones ligeros","SUV's","IMPORTADO",43,973,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Ford Motor","Transit","Camiones ligeros","SUV's","IMPORTADO",181,514,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Foton","HI VAN EV","Camiones ligeros","SUV's","IMPORTADO",43,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Foton","HI-VAN","Camiones ligeros","SUV's","IMPORTADO",43,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Foton","MILER","Camiones ligeros","Pick Ups","IMPORTADO",43,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Foton","S3","Camiones ligeros","Pick Ups","IMPORTADO",43,19,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Foton","S3 EV","Camiones ligeros","Pick Ups","IMPORTADO",43,4,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Foton","TM EV","Camiones ligeros","Pick Ups","IMPORTADO",43,3,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Foton","TM 3","Camiones ligeros","Pick Ups","IMPORTADO",43,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Foton","TUNLAND","Camiones ligeros","Pick Ups","IMPORTADO",43,21,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Foton","Tunland EV","Camiones ligeros","Pick Ups","IMPORTADO",43,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Foton","VIEW","Camiones ligeros","SUV's","IMPORTADO",43,55,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Foton","VIEW EV","Camiones ligeros","SUV's","IMPORTADO",43,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Foton","Wonder EV","Camiones ligeros","Pick Ups","IMPORTADO",43,1,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Geely","Cityray","Camiones ligeros","SUV's","IMPORTADO",43,128,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Geely","Coolray","Camiones ligeros","SUV's","IMPORTADO",43,223,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Geely","Emgrand","Automóviles","Subcompactos","IMPORTADO",43,406,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Geely","EX2","Camiones ligeros","SUV's","IMPORTADO",43,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Geely","EX5","Camiones ligeros","SUV's","IMPORTADO",43,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Geely","Geometry C","Camiones ligeros","SUV's","IMPORTADO",43,7,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Geely","Gx3 Pro","Camiones ligeros","SUV's","IMPORTADO",43,123,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Geely","Monjaro","Camiones ligeros","SUV's","IMPORTADO",43,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Geely","Okavango","Camiones ligeros","SUV's","IMPORTADO",43,20,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","Geely","Starray","Camiones ligeros","SUV's","IMPORTADO",43,138,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","General Motors","Acadia","Camiones ligeros","SUV's","IMPORTADO",66,92,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","General Motors","Ats 4p","Automóviles","De Lujo","IMPORTADO",66,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","General Motors","Avalanche UUV","Camiones ligeros","Pick Ups","NACIONAL",1,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","General Motors","Aveo","Automóviles","Subcompactos","IMPORTADO",43,4255,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","General Motors","Aveo-","Automóviles","Subcompactos","NACIONAL",1,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","General Motors","Aveo HB","Automóviles","Subcompactos","IMPORTADO",43,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","General Motors","Beat","Automóviles","Subcompactos","IMPORTADO",95,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","General Motors","Beat 4 PTAS.","Automóviles","Subcompactos","IMPORTADO",95,0,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","General Motors","Blazer","Camiones ligeros","SUV's","NACIONAL",1,28,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","General Motors","Blazer EV","Camiones ligeros","SUV's","NACIONAL",1,9,"Cifras Revisadas"
"Registro Administrativo de la Industria Automotriz de Vehículos Ligeros. Venta de vehículos ","Nacional",2025,"04","General Motors","Bolt","Automóviles","Subcompactos","IMPORTADO",66,0,"Cifras Revisadas"
